,bathrooms,bedrooms,fee,has_photo,pets_allowed,square_feet,latitude,longitude,log_price,amenity_segment
4680,1.0,1.0,No,Thumbnail,Both,628,42.9408,-88.0498,6.90875477931522,Family_Oriented
4681,2.0,2.0,No,Thumbnail,Cats,1280,43.0637,-88.1403,7.409136443920128,Family_Oriented
4682,1.0,3.0,No,Thumbnail,Both,521,43.0531,-87.9659,7.075808863978387,Family_Oriented
4683,1.0,1.0,No,Thumbnail,Cats,752,45.0201,-93.4623,7.16703787691222,Lifestyle_Recreation
4684,1.0,1.0,No,Thumbnail,Both,752,44.8144,-93.1655,7.061334366910438,Family_Oriented
4685,1.0,1.0,No,Thumbnail,Both,870,45.1092,-93.3286,7.310550158534422,Family_Oriented
4686,1.0,2.0,No,Thumbnail,Both,563,44.9855,-93.3023,7.251344983372214,Family_Oriented
4687,2.0,2.0,No,Thumbnail,Both,1086,44.9855,-93.3023,7.6236419465115715,Family_Oriented
4688,1.0,1.0,No,Thumbnail,Both,750,45.1674,-93.2328,7.1929342212158,Family_Oriented
4689,2.0,2.0,No,Thumbnail,Both,1110,40.11,-83.1087,6.937314081223682,Family_Oriented
4691,1.0,1.0,No,Thumbnail,Cats,832,40.4042,-80.0968,6.859614903654202,Family_Oriented
4698,1.0,1.0,No,Thumbnail,Both,700,39.6894,-105.1119,7.119635638017636,Family_Oriented
4699,1.0,1.0,No,Thumbnail,Both,722,39.6828,-104.8078,7.061334366910438,Family_Oriented
4700,1.0,1.0,No,Thumbnail,Both,751,39.7858,-104.7998,7.147559271189454,Family_Oriented
4701,1.0,1.0,No,Thumbnail,Both,750,45.4157,-122.5243,7.201170883281678,Family_Oriented
4702,1.0,1.0,No,Thumbnail,Both,486,45.5091,-122.6449,7.119635638017636,Family_Oriented
4703,1.0,1.0,No,Thumbnail,Both,627,45.5091,-122.6449,7.226936018493289,Family_Oriented
4704,1.0,1.0,No,Thumbnail,Both,469,45.5091,-122.6449,7.241366283322318,Family_Oriented
4705,1.0,1.0,No,Thumbnail,Both,438,45.5091,-122.6449,7.00397413672268,Basic_Parking
4706,1.0,1.0,No,Thumbnail,Both,680,29.7398,-98.1021,6.966024187106113,Family_Oriented
4707,1.0,1.0,No,Thumbnail,Both,709,28.5163,-81.3644,7.069023426578259,Basic_Parking
4708,1.0,1.0,No,Thumbnail,Both,783,38.6857,-121.1532,7.4645098346365275,Basic_Parking
4709,1.0,2.0,No,Thumbnail,Both,900,38.7551,-121.2948,7.346655163176539,Basic_Parking
4710,1.0,1.0,No,Thumbnail,Both,708,39.2669,-84.2921,6.884486652042782,Basic_Parking
4711,2.0,2.0,No,Thumbnail,Both,911,38.9885,-84.6468,6.899723107284872,Family_Oriented
4712,1.0,1.0,No,Thumbnail,Both,799,38.9954,-94.6422,6.970730078143525,Family_Oriented
4713,2.0,2.0,No,Thumbnail,Both,1245,39.0146,-94.2843,6.836259277277067,Family_Oriented
4714,1.0,1.0,No,Thumbnail,Both,753,39.0805,-94.3997,6.523562306149512,Basic_Parking
4715,1.0,2.0,No,Thumbnail,Both,720,38.8647,-94.8283,7.00397413672268,Basic_Parking
4716,1.0,1.0,No,Thumbnail,Both,600,36.1554,-115.1733,6.654152520183219,Family_Oriented
4717,1.0,1.0,No,Thumbnail,Both,686,39.7953,-86.1387,6.4425401664681985,Family_Oriented
4718,1.0,2.0,No,Thumbnail,Both,1020,39.7953,-86.1387,6.75343791859778,Family_Oriented
4719,1.0,1.0,No,Thumbnail,Both,665,37.6812,-121.7519,7.6093665379542115,Family_Oriented
4720,1.0,1.0,No,Thumbnail,Both,706,36.137,-86.783,7.10002716662926,Family_Oriented
4721,1.0,1.0,No,Thumbnail,Both,757,30.7566,-81.5638,6.79794041297493,Family_Oriented
4723,1.0,1.0,No,Thumbnail,Both,662,35.471,-97.5299,6.740519359606223,Family_Oriented
4724,1.0,1.0,No,Thumbnail,Both,777,35.471,-97.5299,6.710523109452428,Lifestyle_Recreation
4725,1.0,2.0,No,Thumbnail,Both,552,37.53,-77.477,7.086737934510577,Family_Oriented
4726,1.0,2.0,No,Thumbnail,Both,462,40.7061,-111.9048,7.1276936993473985,Basic_Parking
4727,1.0,1.0,No,Thumbnail,Both,612,40.7061,-111.9048,6.8885724595653635,Family_Oriented
4728,1.0,1.0,No,Thumbnail,Both,747,26.5761,-81.8644,7.026426808699636,Family_Oriented
4730,1.0,1.0,No,Thumbnail,Both,753,41.5835,-93.7597,6.82001636467413,Family_Oriented
4731,1.0,1.0,No,Thumbnail,Both,733,41.4669,-93.6878,6.7226297948554485,Family_Oriented
4732,1.0,1.0,No,Thumbnail,Both,854,40.3012,-111.6907,7.018401799069201,Family_Oriented
4734,1.0,3.0,No,Thumbnail,Both,710,37.1892,-93.2908,6.423246963533519,Family_Oriented
4735,1.0,1.0,No,Thumbnail,Both,708,39.5197,-119.8342,7.19668657083435,Basic_Parking
4736,1.0,1.0,No,Thumbnail,Both,740,38.3622,-121.9712,7.5652752818989315,Basic_Parking
4737,1.0,3.0,No,Thumbnail,Cats,658,42.8719,-71.3599,7.362645270417825,Family_Oriented
4739,2.0,2.0,No,Thumbnail,Both,1100,61.1723,-149.8414,7.290292882446597,Low_Amenity
4740,1.0,1.0,No,Thumbnail,Both,580,61.1723,-149.8414,6.775366090936392,Low_Amenity
4741,1.0,2.0,No,Thumbnail,Both,444,61.1723,-149.8414,6.7226297948554485,Low_Amenity
4742,1.0,1.0,No,Thumbnail,Both,630,61.1723,-149.8414,6.7580945044277305,Low_Amenity
4743,1.0,2.0,No,Thumbnail,Both,680,61.1723,-149.8414,6.883462586413092,Low_Amenity
4744,1.0,1.0,No,Thumbnail,Both,569,41.5486,-90.5922,6.415096959171596,Family_Oriented
4745,1.0,1.0,No,Thumbnail,Both,910,30.4601,-84.2714,6.953684210870537,Family_Oriented
4746,2.0,2.0,No,Thumbnail,Both,1040,43.5329,-96.7265,6.775366090936392,Family_Oriented
4747,1.0,1.0,No,Thumbnail,Both,692,43.5329,-96.7265,6.587550014824796,Family_Oriented
4748,1.0,2.0,No,Thumbnail,Both,900,44.2745,-88.4153,6.621405651764134,Basic_Parking
4749,1.0,1.0,No,Thumbnail,Both,650,40.3613,-86.9005,6.431331081933479,Family_Oriented
4750,1.0,1.0,No,Thumbnail,Both,535,41.8625,-87.6825,7.02108396428914,Lifestyle_Recreation
4751,1.0,2.0,No,Thumbnail,Both,400,41.8625,-87.6825,6.684611727667927,Family_Oriented
4752,1.0,1.0,No,Thumbnail,Both,692,32.8403,-97.0955,7.009408932708637,Family_Oriented
4753,1.0,1.0,No,Thumbnail,Both,750,32.8212,-96.7853,7.135687347028144,Basic_Parking
4754,1.0,1.0,No,Thumbnail,Both,851,32.8212,-96.7853,7.4821189235521155,Lifestyle_Recreation
4755,1.0,1.0,No,Thumbnail,Both,663,32.8212,-96.7853,7.1631723908466425,Family_Oriented
4756,1.0,1.0,No,Thumbnail,Both,813,32.9659,-96.9864,7.2196420401307355,Lifestyle_Recreation
4757,1.0,1.0,No,Thumbnail,Both,680,33.0653,-97.0251,6.858565034791365,Lifestyle_Recreation
4758,1.0,1.0,No,Thumbnail,Both,594,32.8212,-96.7853,6.621405651764134,Family_Oriented
4759,1.0,1.0,No,Thumbnail,Both,638,32.8212,-96.7853,6.825460036255307,Family_Oriented
4760,1.0,1.0,No,Thumbnail,Both,593,32.8212,-96.7853,6.838405200847344,Family_Oriented
4761,1.0,1.0,No,Thumbnail,Both,661,30.0871,-95.4685,6.945051063725834,Family_Oriented
4762,1.0,1.0,No,Thumbnail,Both,820,30.0532,-95.2033,6.930494765951626,Low_Amenity
4764,1.0,1.0,No,Thumbnail,Both,683,38.6487,-77.3152,7.280008252884188,Low_Amenity
4765,1.0,1.0,No,Thumbnail,Both,687,38.6487,-77.3152,7.266128779556451,Family_Oriented
4766,1.0,1.0,No,Thumbnail,Both,709,38.6487,-77.3152,7.356279876550748,Lifestyle_Recreation
4767,1.0,1.0,No,Thumbnail,Both,735,38.8738,-77.1055,7.450079569807499,Basic_Parking
4768,1.0,1.0,No,Thumbnail,Both,638,38.6487,-77.3152,7.288927694521257,Basic_Parking
4769,1.0,2.0,No,Thumbnail,Both,535,38.8738,-77.1055,7.67368812926773,Lifestyle_Recreation
4770,1.0,0.0,No,Thumbnail,Both,400,38.9118,-77.0132,7.414572881350589,Family_Oriented
4771,1.0,1.0,No,Thumbnail,Both,779,38.9554,-77.386,7.384610383176974,Basic_Parking
4772,1.0,1.0,No,Thumbnail,Both,671,38.9554,-77.386,7.382124365737512,Family_Oriented
4774,1.0,1.0,No,Thumbnail,Both,472,39.1063,-77.1812,7.095893221097532,Family_Oriented
4775,1.0,1.0,No,Thumbnail,Both,804,39.0976,-76.8614,7.255591274253665,Family_Oriented
4777,1.0,2.0,No,Thumbnail,Both,650,38.7999,-77.1072,7.1284959456800365,Basic_Parking
4778,1.0,3.0,No,Thumbnail,Both,619,25.7236,-80.269,7.427144133408616,Lifestyle_Recreation
4779,1.0,0.0,No,Thumbnail,Both,478,37.5444,-121.982,7.53689712956617,Family_Oriented
4780,1.0,3.0,No,Thumbnail,Both,570,28.0076,-82.4792,7.1308988302963465,Basic_Parking
4782,1.0,1.0,No,Thumbnail,Both,750,33.8013,-84.5965,6.903747257584598,Lifestyle_Recreation
4783,1.0,3.0,No,Thumbnail,Both,558,33.7866,-84.1802,6.639875833826536,Family_Oriented
4784,1.0,2.0,No,Thumbnail,Both,536,42.3787,-71.0159,7.798112628829788,Family_Oriented
4785,1.0,1.0,No,Thumbnail,Both,759,37.9003,-122.0495,7.804251383528112,Family_Oriented
4787,1.0,0.0,No,Thumbnail,Both,419,37.7599,-122.4379,7.971085753505607,Low_Amenity
4788,1.0,2.0,No,Thumbnail,Both,635,37.7599,-122.4379,8.45553053102413,Basic_Parking
4789,1.0,0.0,No,Thumbnail,Both,338,37.7599,-122.4379,7.738923757439457,Low_Amenity
4790,1.0,0.0,No,Thumbnail,Both,313,37.7599,-122.4379,7.694392802629421,Low_Amenity
4791,1.0,1.0,No,Thumbnail,Both,566,37.7599,-122.4379,8.159374736775426,Low_Amenity
4792,1.0,2.0,No,Thumbnail,Both,495,37.7599,-122.4379,8.188966863648876,Low_Amenity
4793,1.0,2.0,No,Thumbnail,Both,381,37.7599,-122.4379,7.971085753505607,Low_Amenity
4795,1.0,1.0,No,Thumbnail,Both,660,37.7599,-122.4379,8.343077871169383,Low_Amenity
4796,1.0,1.0,No,Thumbnail,Both,769,37.7599,-122.4379,8.18757739559151,Low_Amenity
4798,1.0,1.0,No,Thumbnail,Both,775,33.8618,-117.5596,7.359467638255621,Basic_Parking
4799,1.0,2.0,No,Thumbnail,Both,629,33.945,-117.4074,7.307202314764738,Family_Oriented
4800,2.0,2.0,No,Thumbnail,Both,1043,33.5955,-117.2572,7.362645270417825,Family_Oriented
4801,1.0,1.0,No,Thumbnail,Cats,725,47.7921,-122.3045,7.2196420401307355,Low_Amenity
4802,1.0,1.0,No,Thumbnail,Both,675,47.75,-122.24,7.484930283289661,Low_Amenity
4803,1.0,1.0,No,Thumbnail,Both,518,47.9338,-122.2052,7.174724309836376,Lifestyle_Recreation
4804,1.0,1.0,No,Thumbnail,Both,776,47.5481,-122.0471,7.508238774678663,Family_Oriented
4805,1.0,1.0,No,Thumbnail,Both,753,47.3765,-122.0994,7.2485040723706105,Basic_Parking
4806,1.0,1.0,No,Thumbnail,Both,672,47.4696,-122.1655,7.3783837129967145,Family_Oriented
4807,1.0,1.0,No,Thumbnail,Both,500,47.3851,-122.1882,7.2196420401307355,Family_Oriented
4808,1.0,1.0,No,Thumbnail,Both,661,47.7921,-122.3045,7.195187320178709,Family_Oriented
4809,1.0,1.0,No,Thumbnail,Both,767,47.4696,-122.1655,7.057897937411856,Family_Oriented
4810,1.0,1.0,No,Thumbnail,Both,600,32.7876,-117.1265,7.463363045520021,Basic_Parking
4811,1.0,1.0,No,Thumbnail,Both,844,28.077,-82.4202,7.077498053569231,Low_Amenity
4812,1.0,1.0,No,Thumbnail,Both,973,27.7164,-82.4294,7.262628600974241,Family_Oriented
4813,1.0,1.0,No,Thumbnail,Both,870,28.0076,-82.4792,7.074116816197362,Family_Oriented
4814,1.0,1.0,No,Thumbnail,Both,739,39.4049,-76.5929,7.123672785204607,Family_Oriented
4816,1.0,1.0,No,Thumbnail,Both,850,39.1634,-76.6165,7.07326971745971,Low_Amenity
4818,1.0,1.0,No,Thumbnail,Both,774,34.0648,-84.0849,7.2196420401307355,Family_Oriented
4819,1.0,1.0,No,Thumbnail,Both,834,32.4418,-99.7494,6.80903930604298,Family_Oriented
4820,1.0,1.0,No,Thumbnail,Both,1190,32.0057,-102.1036,7.293697720601438,Family_Oriented
4821,1.0,1.0,No,Thumbnail,Both,736,32.0057,-102.1036,7.327123292259293,Basic_Parking
4822,1.0,1.0,No,Thumbnail,Both,700,32.0057,-102.1036,6.933423025730715,Family_Oriented
4823,1.0,1.0,No,Thumbnail,Both,610,32.0057,-102.1036,6.883462586413092,Family_Oriented
4824,1.0,1.0,No,Thumbnail,Both,781,31.8666,-102.3901,7.280008252884188,Basic_Parking
4825,1.0,1.0,No,Thumbnail,Both,668,31.8666,-102.3901,7.1592919047975645,Low_Amenity
4826,1.0,3.0,No,Thumbnail,Both,1008,43.8096,-91.2281,6.82001636467413,Family_Oriented
4827,2.0,2.0,No,Thumbnail,Cats,1100,42.2686,-84.945,6.55250788703459,Basic_Parking
4828,1.0,1.0,No,Thumbnail,Both,758,40.1065,-85.6788,6.447305862541213,Family_Oriented
4829,1.0,1.0,No,Thumbnail,Both,725,41.1155,-87.8588,6.680854678790215,Family_Oriented
4830,2.0,2.0,No,Thumbnail,Both,1095,43.4498,-88.6305,6.883462586413092,Family_Oriented
4831,1.0,2.0,No,Thumbnail,Both,806,39.1984,-96.6052,6.478509642208569,Low_Amenity
4832,1.0,1.0,No,Thumbnail,Cats,1050,43.1689,-77.6289,6.824373670043086,Family_Oriented
4833,1.0,1.0,No,Thumbnail,Both,600,38.8738,-77.1055,7.531552381407289,Family_Oriented
4834,1.0,1.0,No,Thumbnail,Both,727,38.9993,-76.975,7.030857476116121,Low_Amenity
4835,1.0,1.0,No,Thumbnail,Both,688,41.8096,-72.5411,6.999422467507961,Family_Oriented
4837,1.0,3.0,No,Thumbnail,Both,606,38.8738,-77.1055,7.333676395657684,Basic_Parking
4838,1.0,3.0,No,Thumbnail,Both,570,33.8,-117.8367,7.599401333415815,Family_Oriented
4839,1.0,1.0,No,Thumbnail,Both,846,38.7999,-77.1072,7.3752557780097545,Basic_Parking
4841,1.0,1.0,No,Thumbnail,Both,580,34.1881,-118.3905,7.62608275807238,Family_Oriented
4842,1.0,2.0,No,Thumbnail,Both,456,33.8363,-118.333,7.493317248862145,Family_Oriented
4844,1.0,1.0,No,Thumbnail,Both,673,39.4228,-77.4164,7.365180126021013,Basic_Parking
4846,1.0,1.0,No,Thumbnail,Both,794,44.8338,-93.3197,6.903747257584598,Family_Oriented
4847,1.0,1.0,No,Thumbnail,Both,795,34.0372,-118.2972,7.81237820598861,Family_Oriented
4848,1.0,2.0,No,Thumbnail,Both,550,38.9954,-94.6422,6.447305862541213,Basic_Parking
4850,1.0,1.0,No,Thumbnail,Both,850,42.2711,-83.745,7.215239978730097,Basic_Parking
4853,1.0,1.0,No,Thumbnail,Both,739,33.3423,-111.7755,7.107425474110705,Basic_Parking
4854,1.0,1.0,No,Thumbnail,Both,456,33.4146,-111.766,6.716594773520978,Basic_Parking
4855,1.0,1.0,No,Thumbnail,Both,800,28.5163,-81.3644,7.090076835776092,Family_Oriented
4856,1.0,1.0,No,Thumbnail,Both,570,42.2711,-83.745,6.697034247666484,Lifestyle_Recreation
4857,1.0,2.0,No,Thumbnail,Both,390,28.5163,-81.3644,6.779921907472252,Family_Oriented
4858,1.0,1.0,No,Thumbnail,Both,750,28.5964,-81.3237,7.1308988302963465,Lifestyle_Recreation
4859,1.0,1.0,No,Thumbnail,Both,782,28.5964,-81.3237,7.090076835776092,Basic_Parking
4860,1.0,1.0,No,Thumbnail,Both,780,28.5163,-81.3644,6.993932975223189,Lifestyle_Recreation
4861,2.0,2.0,No,Thumbnail,Both,940,36.3086,-78.5906,7.513709247839705,Higher_Amenities
4862,1.0,2.0,No,Thumbnail,Both,548,33.7848,-84.3922,7.3752557780097545,Family_Oriented
4863,1.0,1.0,No,Thumbnail,Both,720,35.823,-78.6438,7.091742115095153,Family_Oriented
4864,1.0,1.0,No,Thumbnail,Both,540,35.2399,-97.4552,6.431331081933479,Family_Oriented
4865,1.0,1.0,No,Thumbnail,Cats,850,39.3191,-76.6126,6.814542897259958,Family_Oriented
4866,1.0,1.0,No,Thumbnail,Both,700,36.1554,-115.1733,6.803505257608338,Family_Oriented
4867,1.0,2.0,No,Thumbnail,Both,900,28.0076,-82.4792,7.162397497355718,Family_Oriented
4869,1.0,1.0,No,Thumbnail,Both,890,29.9884,-95.6728,6.846943139585379,Lifestyle_Recreation
4870,1.0,1.0,No,Thumbnail,Both,890,29.9884,-95.6728,6.8501261661455,Low_Amenity
4874,2.0,3.0,No,Thumbnail,Both,1532,39.7953,-86.1387,7.090076835776092,Low_Amenity
4875,2.0,3.0,No,Thumbnail,Both,1408,29.4782,-98.2759,7.170119543449628,Low_Amenity
4876,3.0,3.0,No,Thumbnail,Both,1344,34.0505,-81.0098,7.1308988302963465,Low_Amenity
4877,2.0,3.0,No,Thumbnail,Both,1416,33.9217,-84.8634,7.1308988302963465,Low_Amenity
4878,2.0,4.0,No,Thumbnail,Both,1994,32.5252,-96.8173,7.408530566894626,Low_Amenity
4879,2.0,3.0,No,Thumbnail,Both,1572,29.3735,-98.7187,7.2078598714324755,Low_Amenity
4880,1.0,1.0,No,Thumbnail,Both,744,29.7714,-95.4343,7.088408778675395,Basic_Parking
4882,2.0,4.0,No,Thumbnail,Both,1627,29.4624,-98.5253,7.313220387090301,Low_Amenity
4883,2.0,3.0,No,Thumbnail,Both,1868,35.2016,-80.8124,7.362645270417825,Low_Amenity
4884,2.0,3.0,No,Thumbnail,Both,2784,33.9217,-84.8634,7.226936018493289,Low_Amenity
4885,2.0,4.0,No,Thumbnail,Both,1468,32.7407,-97.3394,7.24422751560335,Low_Amenity
4886,2.0,3.0,No,Thumbnail,Both,1578,29.9884,-95.6728,7.2078598714324755,Low_Amenity
4887,3.0,4.0,No,Thumbnail,Both,2397,30.0021,-95.2555,7.467942332285852,Low_Amenity
4888,2.0,3.0,No,Thumbnail,Both,1594,30.0871,-95.4685,7.313220387090301,Low_Amenity
4889,3.0,4.0,No,Thumbnail,Both,1621,30.0871,-95.4685,7.438383530044307,Low_Amenity
4890,2.0,3.0,No,Thumbnail,Both,1748,29.7714,-95.4343,7.27931883541462,Low_Amenity
4891,2.0,4.0,No,Thumbnail,Both,1454,29.5599,-95.8356,7.189922170745808,Low_Amenity
4892,2.0,3.0,No,Thumbnail,Both,1865,30.0021,-95.2555,7.346010209913293,Low_Amenity
4893,2.0,3.0,No,Thumbnail,Both,1349,30.0021,-95.2555,7.151485463904735,Low_Amenity
4894,2.0,3.0,No,Thumbnail,Both,1407,29.7714,-95.4343,7.189922170745808,Low_Amenity
4895,2.0,3.0,No,Thumbnail,Both,1570,33.7218,-84.744,7.189922170745808,Low_Amenity
4896,2.0,3.0,No,Thumbnail,Both,1512,29.925,-95.0704,7.3777589082278725,Low_Amenity
4897,1.0,1.0,No,Thumbnail,Both,469,41.8625,-87.6825,7.099201743553092,Family_Oriented
4901,2.0,2.0,No,Thumbnail,Both,960,28.5163,-81.3644,7.554858521040676,Basic_Parking
4902,1.0,1.0,No,Thumbnail,Both,576,42.2368,-83.6103,6.709304340258298,Basic_Parking
4903,1.0,1.0,No,Thumbnail,Both,709,28.5163,-81.3644,7.146772179452637,Lifestyle_Recreation
4904,1.0,1.0,No,Thumbnail,Both,600,28.5163,-81.3644,6.917705609835305,Low_Amenity
4905,1.0,1.0,No,Thumbnail,Both,634,41.8625,-87.6825,7.297091005160418,Low_Amenity
4906,1.0,1.0,No,Thumbnail,Both,450,36.0402,-86.6385,6.673297967767654,Family_Oriented
4908,1.0,1.0,No,Thumbnail,Both,628,29.7714,-95.4343,6.966967138613983,Basic_Parking
4909,1.0,1.0,No,Thumbnail,Both,750,29.7714,-95.4343,6.82001636467413,Family_Oriented
4910,1.0,1.0,No,Thumbnail,Both,577,29.7714,-95.4343,6.620073206530356,Lifestyle_Recreation
4911,1.0,1.0,No,Thumbnail,Both,682,29.7714,-95.4343,7.0825485693553,Basic_Parking
4912,1.0,1.0,No,Thumbnail,Both,743,29.7714,-95.4343,7.343426229147367,Family_Oriented
4913,1.0,1.0,No,Thumbnail,Both,614,29.7714,-95.4343,6.97166860472579,Family_Oriented
4914,1.0,1.0,No,Thumbnail,Both,640,29.6749,-95.4547,6.82001636467413,Lifestyle_Recreation
4915,1.0,2.0,No,Thumbnail,Both,914,29.6015,-95.6306,7.024649030453636,Basic_Parking
4916,1.0,0.0,No,Thumbnail,Both,548,29.7714,-95.4343,7.081708586105575,Basic_Parking
4917,1.0,1.0,No,Thumbnail,Both,752,29.7714,-95.4343,6.956545443151569,Basic_Parking
4918,1.0,1.0,No,Thumbnail,Both,749,29.7777,-95.3914,7.200424892944957,Lifestyle_Recreation
4919,1.0,1.0,No,Thumbnail,Both,708,29.7714,-95.4343,6.844815479208263,Lifestyle_Recreation
4920,1.0,1.0,No,Thumbnail,Both,735,29.7714,-95.4343,6.7580945044277305,Basic_Parking
4921,1.0,1.0,No,Thumbnail,Cats,826,29.7714,-95.4343,6.803505257608338,Lifestyle_Recreation
4922,2.0,3.0,No,Thumbnail,Both,1400,29.7714,-95.4343,7.170888478512505,Basic_Parking
4924,1.0,1.0,No,Thumbnail,Both,660,29.7714,-95.4343,6.745236349484363,Lifestyle_Recreation
5059,2.0,3.0,No,Thumbnail,Both,1340,30.5969,-96.3034,7.086737934510577,Basic_Parking
5063,1.0,1.0,No,Thumbnail,Both,500,33.0653,-97.0251,6.734591659972948,Family_Oriented
5064,1.0,1.0,No,Thumbnail,Cats,1128,42.746,-90.4961,6.825460036255307,Family_Oriented
5065,2.0,2.0,No,Thumbnail,Both,839,42.0259,-93.6516,6.716594773520978,Basic_Parking
5066,2.0,4.0,No,Thumbnail,Both,1560,43.0724,-89.4003,8.005033344637111,Basic_Parking
5067,1.0,1.0,No,Thumbnail,Both,500,39.3191,-76.6126,7.523481312573497,Family_Oriented
5069,1.0,1.0,No,Thumbnail,Both,620,47.616,-122.3275,7.409136443920128,Family_Oriented
5070,1.0,1.0,No,Thumbnail,Both,623,27.7873,-82.6772,6.818924065275521,Family_Oriented
5074,1.0,1.0,No,Thumbnail,Both,692,45.6558,-122.5888,6.904750769961838,Family_Oriented
5090,2.0,2.0,No,Thumbnail,Both,1090,30.3054,-97.7497,7.539027055823995,Basic_Parking
5095,2.0,3.0,No,Thumbnail,Both,1119,35.2016,-80.8124,7.1308988302963465,Low_Amenity
5098,2.0,7.0,No,Thumbnail,Cats,3058,43.0724,-89.4003,8.585972706811063,Basic_Parking
5100,1.0,1.0,No,Thumbnail,Both,486,41.8625,-87.6825,6.9975959829819265,Basic_Parking
5101,1.0,1.0,No,Thumbnail,Both,679,43.0724,-89.4003,7.3783837129967145,Family_Oriented
5102,1.0,2.0,No,Thumbnail,Both,541,44.9855,-93.3023,7.152268856032539,Family_Oriented
5104,1.0,1.0,No,Thumbnail,Both,613,37.7599,-122.4379,8.130353547431238,Low_Amenity
5105,1.0,1.0,No,Thumbnail,Both,615,39.0744,-94.5521,6.54534966033442,Family_Oriented
5106,1.0,1.0,No,Thumbnail,Both,700,38.9259,-94.6916,6.541029999189903,Family_Oriented
5107,1.0,1.0,No,Thumbnail,Both,354,38.9163,-94.3719,6.516193076042964,Basic_Parking
5108,1.0,2.0,No,Thumbnail,Both,500,39.0744,-94.5521,6.206575926724928,Basic_Parking
5109,1.0,1.0,No,Thumbnail,Both,600,39.1103,-94.702,6.3561076606958915,Basic_Parking
5110,1.0,1.0,No,Thumbnail,Both,400,45.5091,-122.6449,7.111512116496157,Family_Oriented
5129,1.0,1.0,No,Thumbnail,Cats,550,43.0724,-89.4003,6.862757913051401,Basic_Parking
5130,1.0,2.0,No,Thumbnail,Both,700,41.8625,-87.6825,7.346655163176539,Low_Amenity
5132,1.0,1.0,No,Thumbnail,Both,567,43.0531,-87.9659,6.558197802812269,Basic_Parking
5133,1.0,1.0,No,Thumbnail,Both,724,40.0054,-75.1415,6.716594773520978,Basic_Parking
5135,1.0,1.0,No,Thumbnail,Both,600,29.7714,-95.4343,6.364750756851911,Family_Oriented
5136,1.0,1.0,No,Thumbnail,Both,600,39.0744,-94.5521,6.68586094706836,Basic_Parking
5151,1.0,2.0,No,Thumbnail,Cats,1125,43.0724,-89.4003,7.340186835320115,Family_Oriented
5152,2.0,4.0,No,Thumbnail,Both,2345,41.8625,-87.6825,8.209580483475577,Low_Amenity
5153,1.0,1.0,No,Thumbnail,Both,505,32.8212,-96.7853,6.516193076042964,Family_Oriented
5154,2.0,3.0,No,Thumbnail,Both,1326,33.4146,-111.766,7.3777589082278725,Basic_Parking
5155,1.0,1.0,No,Thumbnail,Both,515,29.7714,-95.4343,6.543911845564792,Family_Oriented
5156,1.0,1.0,No,Thumbnail,Both,658,42.5784,-83.032,6.7912214627261855,Family_Oriented
5175,1.0,1.0,No,Thumbnail,Both,639,41.8625,-87.6825,7.039660349862076,Basic_Parking
5176,2.0,3.0,No,Thumbnail,Both,1208,33.6135,-112.3177,7.090076835776092,Low_Amenity
5178,1.0,1.0,No,Thumbnail,Cats,576,44.9855,-93.3023,6.883462586413092,Basic_Parking
5180,1.0,1.0,No,Thumbnail,Both,489,32.8479,-116.9881,7.303843225277705,Family_Oriented
5183,1.0,1.0,No,Thumbnail,Both,650,38.6274,-90.304,6.439350371100098,Family_Oriented
5186,1.0,2.0,No,Thumbnail,Both,728,41.6899,-71.5926,7.13966033596492,Family_Oriented
5187,1.0,1.0,No,Thumbnail,Both,809,38.2009,-85.6999,6.824373670043086,Family_Oriented
5192,2.5,4.0,No,Thumbnail,Both,2510,29.5884,-95.7531,7.550135342488429,Higher_Amenities
5198,1.0,3.0,No,Thumbnail,Both,1193,32.7835,-96.6121,7.170119543449628,Low_Amenity
5199,1.0,3.0,No,Thumbnail,Cats,975,43.0724,-89.4003,7.13966033596492,Basic_Parking
5200,2.0,1.0,No,Thumbnail,Cats,1136,43.1921,-89.2195,7.078341579557671,Family_Oriented
5201,1.0,3.0,No,Thumbnail,Both,510,43.0724,-89.4003,7.111512116496157,Family_Oriented
5202,1.0,1.0,No,Thumbnail,Cats,651,43.0531,-87.9659,6.669498089857879,Basic_Parking
5203,2.0,3.0,No,Thumbnail,Both,1699,33.632,-112.3522,7.297091005160418,Low_Amenity
5204,1.0,4.0,No,Thumbnail,Cats,1176,43.0724,-89.4003,7.762596048540069,Basic_Parking
5205,1.0,3.0,No,Thumbnail,Both,405,40.4448,-79.9725,6.660575149839686,Family_Oriented
5206,2.0,3.0,No,Thumbnail,Both,1642,28.3173,-82.6935,7.090076835776092,Low_Amenity
5208,1.0,1.0,No,Thumbnail,Both,571,33.8618,-117.5596,6.655440350367647,Family_Oriented
5209,1.0,2.0,No,Thumbnail,Both,800,39.0744,-94.5521,6.85751406254539,Low_Amenity
5210,1.0,2.0,No,Thumbnail,Both,850,39.0744,-94.5521,6.679599185844383,Basic_Parking
5214,1.0,1.0,No,Thumbnail,Both,677,41.824,-71.4315,7.182352111885263,Family_Oriented
5223,1.0,2.0,No,Thumbnail,Both,800,30.7084,-96.347,6.4457198193855785,Basic_Parking
